event_id,date,segment,start_time,end_time,duration_seconds,duration_minutes,n_windows,max_hybrid_score,mean_hybrid_score,max_if_score,max_ae_score,max_power_range,max_power_step,max_flat_steps_fraction,max_pf_std,global_pf_min,global_pf_max,max_pf_step,max_power_drop,max_dip_range,mean_sustained_low_fraction,total_repetitive_dip_count,max_zero_power_fraction,total_zero_power_duration_seconds,strong_event_threshold,is_strong_event,cue_sharp_spike,cue_pf_abnormal,cue_meter_freeze,cue_strong_ml,cue_deep_dip,cue_sustained_low,cue_long_zero,cue_repetitive_dips,cue_peak_hour_dip,theft_cues,is_theft_like_event
199,2024-12-30,afternoon,2024-12-30 17:00:35,2024-12-30 17:10:40,605.0,10.083333333333334,1,0.3476110741535403,0.3476110741535403,0.5496312729448998,0.14559087536218085,1574.3200000000002,1529.74,0.09166666666666666,0.2214943565872503,0.03,1.0,0.97,1529.74,163.45458333333335,0.0,5,0.0,0.0,0.4941581320573496,False,False,True,False,False,False,False,False,False,False,['PF Abnormality'],True
200,2024-12-30,evening,2024-12-30 21:11:05,2024-12-30 21:21:05,600.0,10.0,1,0.35114303564404276,0.35114303564404276,0.6555404922056145,0.046745579082471025,3219.09,1678.78,0.03333333333333333,0.06070139802526975,0.58,1.0,0.42000000000000004,1648.18,430.08116666666666,0.0,13,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
201,2024-12-31,morning,2024-12-31 06:02:35,2024-12-31 06:22:35,1200.0,20.0,2,0.37230216151035067,0.36776129378615596,0.6712687971124932,0.07333552590820813,2024.2700000000002,2023.14,0.041666666666666664,0.13265399855765123,0.06,1.0,0.9299999999999999,1945.19,1078.9969166666667,0.0,11,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
202,2024-12-31,morning,2024-12-31 07:02:40,2024-12-31 07:22:45,1205.0,20.083333333333332,2,0.4665730957171958,0.3832138344580337,0.7976605777696426,0.13548561366474896,3052.7,1665.47,0.05,0.1928063939695869,0.02,1.0,0.98,1665.47,2086.695916666667,0.0,34,0.0,0.0,0.4941581320573496,False,False,True,False,False,False,False,False,False,False,['PF Abnormality'],True
203,2024-12-31,morning,2024-12-31 07:32:50,2024-12-31 08:02:55,1805.0,30.083333333333332,3,0.4408222226004778,0.3818664222653396,0.7238197106543501,0.1578247345466055,1957.85,1574.1299999999999,0.025,0.2148906537184797,0.01,1.0,0.98,1530.5700000000002,377.2506666666667,0.0,133,0.0,0.0,0.4941581320573496,False,False,True,False,False,False,False,False,True,True,"['PF Abnormality', 'Repetitive Dip Pattern', 'Dip During Peak Hours']",True
204,2024-12-31,morning,2024-12-31 09:03:10,2024-12-31 09:13:05,595.0,9.916666666666666,1,0.3336316402641583,0.3336316402641583,0.655888538338901,0.011374742189415638,30.329999999999927,1834.5,0.041666666666666664,0.0,1.0,1.0,0.07999999999999996,15.470000000000027,10.760166666666692,0.0,11,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
205,2024-12-31,morning,2024-12-31 09:33:15,2024-12-31 09:53:10,1195.0,19.916666666666668,2,0.350745801158005,0.3484116045961244,0.6645077370081409,0.04886918777303693,1833.27,1831.1299999999999,0.058333333333333334,0.09674192472759678,0.47,1.0,0.52,1804.6699999999998,1029.1270833333335,0.19583333333333333,17,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
206,2024-12-31,morning,2024-12-31 10:13:15,2024-12-31 10:23:15,600.0,10.0,1,0.37707179143179487,0.37707179143179487,0.6898853438904119,0.06425823897317781,2912.0499999999997,2708.22,0.075,0.03561015772688087,0.84,1.0,0.15000000000000002,2708.22,190.56108333333336,0.6,7,0.0,0.0,0.4941581320573496,False,True,False,False,False,True,True,False,False,True,"['Sharp Power Spike', 'Deep Power Dip', 'Sustained Low Power', 'Dip During Peak Hours']",True
207,2024-12-31,afternoon,2024-12-31 12:48:35,2024-12-31 12:58:35,600.0,10.0,1,0.31648007408203577,0.31648007408203577,0.502807923724729,0.13015222443934246,1514.3700000000001,1506.81,0.041666666666666664,0.17882904235299388,0.06,1.0,0.9199999999999999,1493.72,154.87608333333333,0.0,5,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
208,2024-12-31,afternoon,2024-12-31 16:18:50,2024-12-31 16:28:45,595.0,9.916666666666666,1,0.36476754476406786,0.36476754476406786,0.5766537422747118,0.15288134725342395,1541.58,1506.05,0.058333333333333334,0.22251192227733677,0.03,1.0,0.95,1489.33,121.14516666666663,0.0,2,0.0,0.0,0.4941581320573496,False,False,True,False,False,False,False,False,False,False,['PF Abnormality'],True
209,2024-12-31,evening,2024-12-31 20:59:45,2024-12-31 21:09:45,600.0,10.0,1,0.29602219094443716,0.29602219094443716,0.5172726701790815,0.07477171170979276,1820.64,1666.4299999999998,0.03333333333333333,0.06983532216738333,0.77,1.0,0.19999999999999996,1663.39,341.60249999999996,0.0,11,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
210,2025-01-01,morning,2025-01-01 06:10:10,2025-01-01 06:30:10,1200.0,20.0,2,0.36714526557284244,0.35909427515079345,0.6572401146075216,0.08999956381116686,2144.3399999999997,2131.5699999999997,0.05,0.16259561289694546,0.06,1.0,0.9099999999999999,2029.9899999999998,1653.0228333333332,0.0,15,0.0,0.0,0.4941581320573496,False,True,False,False,False,True,False,False,False,True,"['Sharp Power Spike', 'Deep Power Dip', 'Dip During Peak Hours']",True
211,2025-01-01,morning,2025-01-01 07:10:15,2025-01-01 07:20:15,600.0,10.0,1,0.37553516547373833,0.37553516547373833,0.6154434899989899,0.13562684094848682,1484.3999999999999,1445.1799999999998,0.016666666666666666,0.025494961375839655,0.92,1.0,0.07999999999999996,1443.5,598.0365833333333,0.0,16,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
212,2025-01-01,morning,2025-01-01 07:40:20,2025-01-01 08:00:15,1195.0,19.916666666666668,2,0.3804101391671701,0.37236100770631997,0.7136563332404038,0.047163945093936364,1848.81,1846.6999999999998,0.041666666666666664,0.022335820757001284,0.93,1.0,0.06999999999999995,1802.13,1194.7304166666665,0.0,15,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
213,2025-01-01,morning,2025-01-01 08:20:25,2025-01-01 08:50:30,1805.0,30.083333333333332,3,0.459033979320453,0.374069858796867,0.8128014804523426,0.10526647818856343,3139.02,1804.94,0.06666666666666667,0.09415379705566845,0.15,1.0,0.84,1790.18,1626.0231666666666,0.0,26,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
214,2025-01-01,morning,2025-01-01 09:00:45,2025-01-01 09:10:40,595.0,9.916666666666666,1,0.33641566051439337,0.33641566051439337,0.6407258057380141,0.03210551529077269,1813.59,1733.26,0.03333333333333333,0.01005505677093206,0.9,1.0,0.08999999999999997,1733.26,1584.2413333333334,0.0,4,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
215,2025-01-01,morning,2025-01-01 09:50:50,2025-01-01 10:10:50,1200.0,20.0,2,0.39339710150411,0.36204458518261684,0.7468442986727134,0.042429447021809015,1776.48,1775.11,0.058333333333333334,0.06045659600076736,0.6,1.0,0.37,1769.44,1484.464,0.3458333333333333,13,0.525,315.0,0.4941581320573496,False,False,False,False,False,False,True,True,False,True,"['Sustained Low Power', 'Long Near-Zero Power', 'Dip During Peak Hours']",True
216,2025-01-01,afternoon,2025-01-01 12:00:55,2025-01-01 12:10:55,600.0,10.0,1,0.2884565113343795,0.2884565113343795,0.5235275550939672,0.05338546757479181,1570.25,1501.33,0.025,0.10049042933975795,0.65,1.0,0.35,1460.1100000000001,265.0614166666667,0.0,22,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
217,2025-01-01,afternoon,2025-01-01 14:21:10,2025-01-01 14:31:10,600.0,10.0,1,0.3494394935578261,0.3494394935578261,0.5648349028077718,0.13404408430788045,1623.3600000000001,1572.2099999999998,0.0,0.16230712913075218,0.18,1.0,0.56,1572.2099999999998,625.6158333333334,0.0,30,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
218,2025-01-01,afternoon,2025-01-01 17:31:30,2025-01-01 17:41:30,600.0,10.0,1,0.3407542294493947,0.3407542294493947,0.5459864824511956,0.13552197644759378,1653.86,1624.8000000000002,0.05,0.2069942967544973,0.04,1.0,0.95,1613.1499999999999,205.1406666666667,0.0,11,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
219,2025-01-01,evening,2025-01-01 21:02:00,2025-01-01 21:12:15,615.0,10.25,1,0.29800673677375344,0.29800673677375344,0.45102321601647966,0.1449902575310273,1833.07,1716.02,0.058333333333333334,0.06972520467282019,0.57,1.0,0.43000000000000005,1706.03,385.11425,0.0,15,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
220,2025-01-02,morning,2025-01-02 06:23:10,2025-01-02 06:43:10,1200.0,20.0,2,0.44118242613103653,0.3812576434100359,0.7849270594957132,0.09743779276635989,3395.62,1941.3600000000001,0.058333333333333334,0.1695990164738254,0.1,1.0,0.9,1880.26,1763.7957499999998,0.0,17,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
221,2025-01-02,morning,2025-01-02 07:33:35,2025-01-02 07:53:30,1195.0,19.916666666666668,2,0.317956671709244,0.30388242634753715,0.6016597078173721,0.034253635601115995,1715.53,1110.95,0.05,0.027263630637821435,0.81,1.0,0.16999999999999993,117.39999999999986,1500.9450833333333,0.0,14,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
222,2025-01-02,morning,2025-01-02 08:03:35,2025-01-02 08:23:30,1195.0,19.916666666666668,2,0.31054112344907875,0.3011928192270891,0.5719896885366605,0.07704638115616459,1936.57,1797.9,0.05,0.0963713520710382,0.19,1.0,0.8,1783.8400000000001,686.7223333333334,0.058333333333333334,18,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
223,2025-01-02,morning,2025-01-02 09:33:50,2025-01-02 18:14:40,31250.0,520.8333333333334,5,0.7953975469420049,0.49428158511694703,0.8025912534106696,1.0,208.3,20.49000000000001,1.0,0.19486959671078047,0.09,1.0,0.89,19.659999999999997,128.61049999999997,0.7633333333333333,19,1.0,2290.0,0.4941581320573496,True,False,False,True,True,False,True,True,False,True,"['Meter Freeze', 'Strong ML Anomaly', 'Sustained Low Power', 'Long Near-Zero Power', 'Dip During Peak Hours']",True
224,2025-01-02,evening,2025-01-02 20:35:15,2025-01-02 20:45:10,595.0,9.916666666666666,1,0.30283601510457275,0.30283601510457275,0.5068280287646194,0.0988440014445261,1793.75,1607.85,0.016666666666666666,0.09890058841528138,0.28,1.0,0.7,1600.76,428.4771666666666,0.0,17,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
225,2025-01-03,morning,2025-01-03 06:15:25,2025-01-03 06:45:25,1800.0,30.0,3,0.3932558502239319,0.3862233924510649,0.7484496980295208,0.061339044743988734,2272.4,1878.08,0.03333333333333333,0.03820040357552957,0.86,1.0,0.10999999999999999,1810.0000000000002,1164.6002499999997,0.0,79,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,True,True,"['Repetitive Dip Pattern', 'Dip During Peak Hours']",True
226,2025-01-03,morning,2025-01-03 06:55:30,2025-01-03 07:05:30,600.0,10.0,1,0.34701763242472883,0.34701763242472883,0.6381108491091336,0.055924415740324064,1768.43,1408.4900000000002,0.0,0.03816047984790315,0.87,1.0,0.13,1018.88,552.1675833333334,0.0,46,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
227,2025-01-03,morning,2025-01-03 08:26:15,2025-01-03 09:06:15,2400.0,40.0,4,0.4548208064840959,0.37981640263899513,0.8265537051062536,0.08308790786193819,3421.54,1800.8700000000001,0.06666666666666667,0.11061315849994219,0.04,1.0,0.9299999999999999,1784.0200000000002,1970.8916666666664,0.025,46,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
228,2025-01-03,morning,2025-01-03 09:16:20,2025-01-03 09:26:15,595.0,9.916666666666666,1,0.2897015249448786,0.2897015249448786,0.5121756067747644,0.0672274431149928,1438.47,1367.9,0.025,0.11466182160306602,0.43,1.0,0.56,1359.6000000000001,363.1859999999999,0.24166666666666667,12,0.008333333333333333,5.0,0.4941581320573496,False,False,False,False,False,False,False,True,False,True,"['Long Near-Zero Power', 'Dip During Peak Hours']",True
229,2025-01-03,morning,2025-01-03 11:06:20,2025-01-03 11:16:15,595.0,9.916666666666666,1,0.35744933375907384,0.35744933375907384,0.6341986803245786,0.08069998719356902,2154.85,1759.88,0.008333333333333333,0.07530931586168842,0.78,1.0,0.21999999999999997,1658.1399999999999,351.3204166666667,0.0,58,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,True,True,"['Repetitive Dip Pattern', 'Dip During Peak Hours']",True
230,2025-01-03,afternoon,2025-01-03 14:46:20,2025-01-03 14:56:20,600.0,10.0,1,0.377639250115633,0.377639250115633,0.6735376560942997,0.08174084413696622,1745.0800000000002,1530.8200000000002,0.075,0.1254159468417881,0.29,1.0,0.7,1515.78,253.11891666666665,0.7,10,0.19166666666666668,115.0,0.4941581320573496,False,False,False,False,False,False,True,True,False,False,"['Sustained Low Power', 'Long Near-Zero Power']",True
231,2025-01-03,afternoon,2025-01-03 16:06:25,2025-01-03 16:26:20,1195.0,19.916666666666668,2,0.36055527250143893,0.328509186658799,0.6963311908986755,0.04272421283024482,2093.3100000000004,1953.05,0.03333333333333333,0.03482804983853611,0.84,1.0,0.15000000000000002,1921.63,1914.2778333333333,0.0,37,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
232,2025-01-03,afternoon,2025-01-03 16:46:25,2025-01-03 17:06:25,1200.0,20.0,2,0.3132872186860005,0.3044214320595185,0.5843992260953358,0.16000906243279367,1493.55,1478.56,0.025,0.120544482338356,0.03,1.0,0.96,1470.18,443.00558333333345,0.0,39,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
233,2025-01-03,evening,2025-01-03 18:06:30,2025-01-03 18:16:30,600.0,10.0,1,0.3279306157301653,0.3279306157301653,0.5321700194458695,0.12369121201446107,1581.78,1485.75,0.05,0.21036152742890565,0.01,1.0,0.98,1163.79,293.3875833333333,0.0,6,0.0,0.0,0.4941581320573496,False,False,True,False,False,False,False,False,False,False,['PF Abnormality'],True
234,2025-01-04,morning,2025-01-04 06:57:40,2025-01-04 07:07:35,595.0,9.916666666666666,1,0.44822734535520814,0.44822734535520814,0.7691030546367674,0.1273516360736489,1918.8000000000002,1651.98,0.008333333333333333,0.1794500665613944,0.15,1.0,0.8099999999999999,1651.98,573.4635833333332,0.0,54,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,True,True,"['Repetitive Dip Pattern', 'Dip During Peak Hours']",True
235,2025-01-04,morning,2025-01-04 07:17:45,2025-01-04 07:47:40,1795.0,29.916666666666668,2,0.4159608778893401,0.37916558011718915,0.7021155210008633,0.1298062347778169,2017.9300000000003,2009.9100000000003,0.03333333333333333,0.08319317379849543,0.51,1.0,0.47,1475.93,1388.4013333333332,0.0,50,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
236,2025-01-04,morning,2025-01-04 08:57:50,2025-01-04 09:07:45,595.0,9.916666666666666,1,0.437140204548434,0.437140204548434,0.8305778018260441,0.043702607270823896,1302.6899999999998,1817.6699999999998,0.025,0.0,1.0,1.0,0.050000000000000044,1257.28,281.65883333333363,0.0,15,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
237,2025-01-04,afternoon,2025-01-04 15:55:50,2025-01-04 16:05:45,595.0,9.916666666666666,1,0.4638375211455879,0.4638375211455879,0.8238006156851405,0.10387442660603528,3272.58,1856.03,0.025,0.010913485541597913,0.9,1.0,0.09999999999999998,1856.03,1923.8562499999998,0.09166666666666666,14,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
238,2025-01-04,afternoon,2025-01-04 16:56:05,2025-01-04 17:26:05,1800.0,30.0,3,0.3701272955280426,0.3283575752271539,0.6931626952687673,0.05314863277908637,1910.62,1906.3799999999999,0.06666666666666667,0.10294766739573182,0.41,1.0,0.5900000000000001,1863.64,1664.3673333333334,0.002777777777777778,18,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
239,2025-01-04,evening,2025-01-04 22:27:35,2025-01-04 22:37:30,595.0,9.916666666666666,1,0.32053928565373013,0.32053928565373013,0.5838292642707281,0.057249307036732124,1735.57,1668.6599999999999,0.016666666666666666,0.1008497231858703,0.43,1.0,0.5700000000000001,1643.79,356.06575,0.0,28,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
240,2025-01-05,night,2025-01-05 03:07:50,2025-01-05 03:17:45,595.0,9.916666666666666,1,0.3180097397142051,0.3180097397142051,0.5551562588157537,0.08086322061265655,1670.08,1667.86,0.025,0.19437220880453965,0.07,1.0,0.86,1495.61,31.359999999999985,0.0,7,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
241,2025-01-05,morning,2025-01-05 06:58:00,2025-01-05 07:07:55,595.0,9.916666666666666,1,0.33996746740939676,0.33996746740939676,0.5785839301351886,0.1013510046836049,1484.59,1462.71,0.041666666666666664,0.17291453813950983,0.1,1.0,0.81,1462.71,298.7108333333333,0.0,8,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
242,2025-01-05,morning,2025-01-05 07:38:10,2025-01-05 07:58:05,1195.0,19.916666666666668,2,0.3704907973949361,0.3511088110699666,0.6956380892276403,0.06711373735820993,1885.9499999999998,1882.3999999999999,0.03333333333333333,0.14736566387353905,0.15,1.0,0.84,1526.63,1518.7262499999997,0.0,19,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
243,2025-01-05,morning,2025-01-05 08:18:15,2025-01-05 08:58:25,2410.0,40.166666666666664,4,0.5041234152086841,0.42012941868755216,0.8654463773623844,0.14280045305498382,2955.2799999999997,1839.68,0.05,0.18596116679445618,0.06,1.0,0.9199999999999999,1794.8,1229.8930833333334,0.0,49,0.0,0.0,0.4941581320573496,True,False,False,False,True,False,False,False,False,False,['Strong ML Anomaly'],True
244,2025-01-05,morning,2025-01-05 09:38:40,2025-01-05 10:18:55,2415.0,40.25,4,0.38529036766797586,0.332902527896315,0.7149898365829377,0.059301681257429316,2209.02,1814.48,0.075,0.054903893304573584,0.62,1.0,0.38,1809.07,1765.0652499999999,0.11041666666666666,61,0.008333333333333333,5.0,0.4941581320573496,False,False,False,False,False,False,False,True,True,True,"['Long Near-Zero Power', 'Repetitive Dip Pattern', 'Dip During Peak Hours']",True
245,2025-01-05,afternoon,2025-01-05 12:07:25,2025-01-05 12:17:25,600.0,10.0,1,0.30066265754000465,0.30066265754000465,0.5394457453293824,0.061879569750626945,1630.07,1450.09,0.06666666666666667,0.10433250132788599,0.11,1.0,0.88,1437.6599999999999,288.40208333333334,0.0,23,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
246,2025-01-05,afternoon,2025-01-05 16:48:00,2025-01-05 16:58:00,600.0,10.0,1,0.3162337592644982,0.3162337592644982,0.584877275237276,0.04759024329172044,1598.15,1537.84,0.041666666666666664,0.04325505750776434,0.75,1.0,0.24,1524.1399999999999,345.54466666666656,0.0,7,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
247,2025-01-05,evening,2025-01-05 18:28:15,2025-01-05 18:48:10,1195.0,19.916666666666668,2,0.3892517150029219,0.38614576418638813,0.7214157267146997,0.08089146828664698,2060.28,2034.41,0.03333333333333333,0.13227808985450143,0.1,1.0,0.88,1998.72,1670.9462500000002,0.0,35,0.0,0.0,0.4941581320573496,False,False,False,False,False,True,False,False,False,True,"['Deep Power Dip', 'Dip During Peak Hours']",True
248,2025-01-05,evening,2025-01-05 21:28:30,2025-01-05 21:38:40,610.0,10.166666666666666,1,0.3227529178544234,0.3227529178544234,0.5818303435894,0.06367549211944677,1827.5300000000002,1639.3300000000002,0.025,0.034024500976012374,0.73,1.0,0.27,1630.34,386.36566666666664,0.0,11,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
249,2025-01-06,morning,2025-01-06 06:19:20,2025-01-06 06:39:20,1200.0,20.0,2,0.3845908693873467,0.365488170608655,0.6608925266971664,0.10899611348351353,1919.3400000000001,1887.13,0.03333333333333333,0.20321143887313253,0.05,1.0,0.9299999999999999,1815.74,1405.0735,0.0,27,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
250,2025-01-06,morning,2025-01-06 06:59:25,2025-01-06 07:53:25,3240.0,54.0,3,0.4399281053956644,0.37652829171836016,0.7039014250806543,0.17595478571067444,1926.64,1509.08,0.016666666666666666,0.23219171616480108,0.01,1.0,0.96,1509.08,1014.7549166666664,0.0,137,0.0,0.0,0.4941581320573496,False,False,True,False,False,False,False,False,True,True,"['PF Abnormality', 'Repetitive Dip Pattern', 'Dip During Peak Hours']",True
251,2025-01-06,morning,2025-01-06 08:23:35,2025-01-06 09:03:30,2395.0,39.916666666666664,4,0.44977585359378813,0.3680795470778023,0.8098930777242225,0.08965862946335384,1961.29,1817.57,0.075,0.09794694567298495,0.24,1.0,0.74,1809.4,1712.281833333333,0.22916666666666666,60,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,True,True,"['Repetitive Dip Pattern', 'Dip During Peak Hours']",True
252,2025-01-06,morning,2025-01-06 11:34:00,2025-01-06 11:54:00,1200.0,20.0,2,0.44017712018143307,0.43330542181128756,0.8140703283160893,0.06628391204677692,2702.67,1866.1699999999998,0.041666666666666664,0.09725910411541601,0.38,1.0,0.62,1838.1599999999999,1189.9502499999999,0.2375,17,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
253,2025-01-06,afternoon,2025-01-06 16:56:40,2025-01-06 17:06:45,605.0,10.083333333333334,1,0.35250728465156084,0.35250728465156084,0.5976461559729136,0.1073684133302081,1554.15,1537.02,0.016666666666666666,0.1886310331484898,0.02,1.0,0.97,1534.75,319.0665,0.0,22,0.0,0.0,0.4941581320573496,False,False,True,False,False,False,False,False,False,False,['PF Abnormality'],True
254,2025-01-06,evening,2025-01-06 19:47:10,2025-01-06 20:07:05,1195.0,19.916666666666668,2,0.43991445683543645,0.4235584114977728,0.8075563173586974,0.07227259631217557,3285.73,2087.9700000000003,0.041666666666666664,0.15055395396852106,0.05,1.0,0.94,2029.16,1343.1412500000001,0.0,18,0.0,0.0,0.4941581320573496,False,False,False,False,False,True,False,False,False,True,"['Deep Power Dip', 'Dip During Peak Hours']",True
255,2025-01-07,night,2025-01-07 04:08:10,2025-01-07 04:18:05,595.0,9.916666666666666,1,0.2919455844380504,0.2919455844380504,0.5002763110769127,0.08361485779918815,1646.8600000000001,1641.0,0.03333333333333333,0.1941079310303649,0.03,1.0,0.96,1468.68,57.298000000000016,0.0,6,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
256,2025-01-07,morning,2025-01-07 06:18:15,2025-01-07 06:38:15,1200.0,20.0,2,0.3601029749085786,0.3222653948659629,0.6579178198115974,0.06228813000555989,2029.5700000000002,1902.4099999999999,0.05,0.08780150435309558,0.04,1.0,0.96,1827.82,1786.7939166666667,0.0,22,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
257,2025-01-07,morning,2025-01-07 06:48:20,2025-01-07 07:28:35,2415.0,40.25,4,0.44598636547089954,0.35208418558864785,0.7579528921845533,0.1407212668250457,2424.94,1878.76,0.025,0.2582811640871673,0.03,1.0,0.94,1535.51,670.7318333333333,0.0,183,0.0,0.0,0.4941581320573496,False,False,True,False,False,False,False,False,True,True,"['PF Abnormality', 'Repetitive Dip Pattern', 'Dip During Peak Hours']",True
258,2025-01-07,morning,2025-01-07 07:58:45,2025-01-07 08:58:50,3605.0,60.083333333333336,6,0.3320909788191451,0.3198689398130451,0.6227722099625816,0.04518889444630225,1855.3799999999999,1821.76,0.058333333333333334,0.09051933495115837,0.26,1.0,0.73,1821.76,1563.306416666667,0.13333333333333333,31,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
259,2025-01-07,morning,2025-01-07 09:28:55,2025-01-07 09:48:50,1195.0,19.916666666666668,2,0.3826616056907045,0.359881655369362,0.7153403690388924,0.049982842342516584,1878.19,1875.21,0.058333333333333334,0.1008264460457782,0.4,1.0,0.59,1861.6399999999999,958.1424166666667,0.24583333333333332,14,0.075,45.0,0.4941581320573496,False,False,False,False,False,False,False,True,False,True,"['Long Near-Zero Power', 'Dip During Peak Hours']",True
260,2025-01-07,morning,2025-01-07 10:18:55,2025-01-07 10:38:55,1200.0,20.0,2,0.33005787194022884,0.3146011402487544,0.6109461585021297,0.05311809580184672,1872.81,1872.81,0.016666666666666666,0.1168783793332007,0.04,1.0,0.95,1854.85,1542.5334166666667,0.0,16,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
261,2025-01-07,morning,2025-01-07 10:49:00,2025-01-07 10:58:55,595.0,9.916666666666666,1,0.33221152456124853,0.33221152456124853,0.6373182368527436,0.027104812269753437,1473.95,1436.32,0.058333333333333334,0.08000308153787299,0.59,1.0,0.38,1436.32,155.0355,0.725,4,0.2,120.0,0.4941581320573496,False,False,False,False,False,False,True,True,False,True,"['Sustained Low Power', 'Long Near-Zero Power', 'Dip During Peak Hours']",True
262,2025-01-07,afternoon,2025-01-07 14:59:25,2025-01-07 16:26:20,5215.0,86.91666666666667,1,0.4874623443552184,0.4874623443552184,0.6108815129923022,0.36404317571813455,39.56,38.59,0.325,0.054646337683528466,0.64,1.0,0.33999999999999997,9.639999999999997,21.7165,1.0,1,0.475,285.0,0.4941581320573496,False,False,False,True,False,False,True,True,False,False,"['Meter Freeze', 'Sustained Low Power', 'Long Near-Zero Power']",True
263,2025-01-07,evening,2025-01-07 20:50:45,2025-01-07 21:01:05,620.0,10.333333333333334,1,0.2879264283628968,0.2879264283628968,0.5257322626277166,0.05012059409807704,1787.84,1641.78,0.08333333333333333,0.06849447463522554,0.34,1.0,0.6599999999999999,1637.5300000000002,496.28099999999984,0.0,8,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
264,2025-01-08,morning,2025-01-08 06:22:35,2025-01-08 06:52:40,1805.0,30.083333333333332,3,0.40802909520279396,0.3669976863753322,0.693243871903998,0.12379413642785475,1934.7999999999997,1934.7999999999997,0.03333333333333333,0.21822230001130094,0.0,1.0,0.95,1864.01,1158.9515833333332,0.0,47,0.0,0.0,0.4941581320573496,False,False,True,False,False,False,False,False,False,False,['PF Abnormality'],True
265,2025-01-08,morning,2025-01-08 07:02:45,2025-01-08 07:43:50,2465.0,41.083333333333336,3,0.37715011825155265,0.34552291519613565,0.703918240558474,0.05038199594463129,2407.1099999999997,2110.21,0.016666666666666666,0.04205122537519632,0.76,1.0,0.24,1499.87,442.717,0.0,123,0.0,0.0,0.4941581320573496,False,True,False,False,False,False,False,False,True,True,"['Sharp Power Spike', 'Repetitive Dip Pattern', 'Dip During Peak Hours']",True
